,No.,Company,Format,Form Type,Filing Date,Size,Link,CIK,Ticker
3393,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],REVOKED,04/13/2012,46590,/Archives/edgar/data/54175/999999999712007701/9999999997-12-007701-index.htm,0000054175,NOT IN LIST
3394,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,03/13/2007,716057,/Archives/edgar/data/54175/000121390007000227/0001213900-07-000227-index.htm,0000054175,NOT IN LIST
3395,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-Q,02/15/2007,59877,/Archives/edgar/data/54175/000121390007000178/0001213900-07-000178-index.htm,0000054175,NOT IN LIST
3396,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,11/20/2006,708473,/Archives/edgar/data/54175/000121390006001611/0001213900-06-001611-index.htm,0000054175,NOT IN LIST
3397,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-Q,11/14/2006,59435,/Archives/edgar/data/54175/000121390006001528/0001213900-06-001528-index.htm,0000054175,NOT IN LIST
3398,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,10/26/2006,25194,/Archives/edgar/data/54175/000121390006001391/0001213900-06-001391-index.htm,0000054175,NOT IN LIST
3399,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,09/01/2006,507254,/Archives/edgar/data/54175/000121390006001110/0001213900-06-001110-index.htm,0000054175,NOT IN LIST
3400,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-Q,08/14/2006,20935,/Archives/edgar/data/54175/000121390006000997/0001213900-06-000997-index.htm,0000054175,NOT IN LIST
3401,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-K,08/08/2006,731539,/Archives/edgar/data/54175/000121390006000935/0001213900-06-000935-index.htm,0000054175,NOT IN LIST
3402,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-K,06/30/2006,36290,/Archives/edgar/data/54175/000121390006000813/0001213900-06-000813-index.htm,0000054175,NOT IN LIST
3403,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],DEF 14C,05/02/2006,111287,/Archives/edgar/data/54175/000121390006000438/0001213900-06-000438-index.htm,0000054175,NOT IN LIST
3404,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],PRE 14C,03/13/2006,106344,/Archives/edgar/data/54175/000121390006000217/0001213900-06-000217-index.htm,0000054175,NOT IN LIST
3405,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,03/06/2006,24970,/Archives/edgar/data/54175/000121390006000199/0001213900-06-000199-index.htm,0000054175,NOT IN LIST
3406,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,02/14/2006,619276,/Archives/edgar/data/54175/000121390006000160/0001213900-06-000160-index.htm,0000054175,NOT IN LIST
3407,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,12/28/2005,737311,/Archives/edgar/data/54175/000121390005001298/0001213900-05-001298-index.htm,0000054175,NOT IN LIST
3408,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,11/21/2005,565854,/Archives/edgar/data/54175/000121390005001253/0001213900-05-001253-index.htm,0000054175,NOT IN LIST
3409,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-Q,11/14/2005,20935,/Archives/edgar/data/54175/000121390005001174/0001213900-05-001174-index.htm,0000054175,NOT IN LIST
3410,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,10/03/2005,22363,/Archives/edgar/data/54175/000121390005001029/0001213900-05-001029-index.htm,0000054175,NOT IN LIST
3411,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,09/09/2005,26220,/Archives/edgar/data/54175/000121390005000925/0001213900-05-000925-index.htm,0000054175,NOT IN LIST
3412,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,08/19/2005,24707,/Archives/edgar/data/54175/000121390005000839/0001213900-05-000839-index.htm,0000054175,NOT IN LIST
3413,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-Q,08/16/2005,20897,/Archives/edgar/data/54175/000121390005000801/0001213900-05-000801-index.htm,0000054175,NOT IN LIST
3414,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q,08/16/2005,439362,/Archives/edgar/data/54175/000121390005000820/0001213900-05-000820-index.htm,0000054175,NOT IN LIST
3415,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,07/22/2005,26219,/Archives/edgar/data/54175/000121390005000715/0001213900-05-000715-index.htm,0000054175,NOT IN LIST
3416,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,07/20/2005,25579,/Archives/edgar/data/54175/000121390005000705/0001213900-05-000705-index.htm,0000054175,NOT IN LIST
3417,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-K,07/14/2005,794935,/Archives/edgar/data/54175/000121390005000676/0001213900-05-000676-index.htm,0000054175,NOT IN LIST
3418,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],NT 10-K,06/29/2005,20891,/Archives/edgar/data/54175/000121390005000643/0001213900-05-000643-index.htm,0000054175,NOT IN LIST
3419,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,06/21/2005,24766,/Archives/edgar/data/54175/000121390005000624/0001213900-05-000624-index.htm,0000054175,NOT IN LIST
3420,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],2-E,06/09/2005,1924,/Archives/edgar/data/54175/999999999705027269/9999999997-05-027269-index.htm,0000054175,NOT IN LIST
3421,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,05/11/2005,85748,/Archives/edgar/data/54175/000121390005000416/0001213900-05-000416-index.htm,0000054175,NOT IN LIST
3422,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,05/11/2005,90915,/Archives/edgar/data/54175/000121390005000417/0001213900-05-000417-index.htm,0000054175,NOT IN LIST
3423,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,04/28/2005,1670823,/Archives/edgar/data/54175/000121390005000377/0001213900-05-000377-index.htm,0000054175,NOT IN LIST
3424,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,04/27/2005,5620536,/Archives/edgar/data/54175/000121390005000376/0001213900-05-000376-index.htm,0000054175,NOT IN LIST
3425,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,04/27/2005,5620536,/Archives/edgar/data/54175/000121390005000376/0001213900-05-000376-index.htm,0000054175,NOT IN LIST
3426,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,04/12/2005,24272,/Archives/edgar/data/54175/000121390005000313/0001213900-05-000313-index.htm,0000054175,NOT IN LIST
3427,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,04/06/2005,61161,/Archives/edgar/data/54175/000101376205000408/0001013762-05-000408-index.htm,0000054175,NOT IN LIST
3428,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10-Q/A,04/06/2005,66615,/Archives/edgar/data/54175/000101376205000411/0001013762-05-000411-index.htm,0000054175,NOT IN LIST
3429,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],SC 13D,03/31/2005,27307,/Archives/edgar/data/54175/000121390005000276/0001213900-05-000276-index.htm,0000054175,NOT IN LIST
3430,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,03/02/2005,10969,/Archives/edgar/data/54175/000121390005000156/0001213900-05-000156-index.htm,0000054175,NOT IN LIST
3431,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,02/24/2005,8175,/Archives/edgar/data/54175/000121390005000142/0001213900-05-000142-index.htm,0000054175,NOT IN LIST
3432,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10QSB,02/14/2005,64505,/Archives/edgar/data/54175/000114420405004500/0001144204-05-004500-index.htm,0000054175,NOT IN LIST
3433,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,01/25/2005,11047,/Archives/edgar/data/54175/000114420405002175/0001144204-05-002175-index.htm,0000054175,NOT IN LIST
3434,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,01/10/2005,11270,/Archives/edgar/data/54175/000114420405000710/0001144204-05-000710-index.htm,0000054175,NOT IN LIST
3435,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,01/04/2005,11738,/Archives/edgar/data/54175/000114420405000113/0001144204-05-000113-index.htm,0000054175,NOT IN LIST
3436,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],RW,12/16/2004,4215,/Archives/edgar/data/54175/000114420404021950/0001144204-04-021950-index.htm,0000054175,NOT IN LIST
3437,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,12/07/2004,9393,/Archives/edgar/data/54175/000114420404021217/0001144204-04-021217-index.htm,0000054175,NOT IN LIST
3438,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],SB-2,12/07/2004,33155571,/Archives/edgar/data/54175/000114420404021180/0001144204-04-021180-index.htm,0000054175,NOT IN LIST
3439,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,11/18/2004,8211,/Archives/edgar/data/54175/000114420404019660/0001144204-04-019660-index.htm,0000054175,NOT IN LIST
3440,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],10QSB,11/15/2004,88718,/Archives/edgar/data/54175/000114420404018836/0001144204-04-018836-index.htm,0000054175,NOT IN LIST
3441,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,11/09/2004,12850,/Archives/edgar/data/54175/000114420404018163/0001144204-04-018163-index.htm,0000054175,NOT IN LIST
3442,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,11/01/2004,8630,/Archives/edgar/data/54175/000114420404017376/0001144204-04-017376-index.htm,0000054175,NOT IN LIST
3443,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],8-K,10/07/2004,9037,/Archives/edgar/data/54175/000114420404015868/0001144204-04-015868-index.htm,0000054175,NOT IN LIST
3444,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],SC 13D,10/06/2004,5960,/Archives/edgar/data/54175/000114420404015802/0001144204-04-015802-index.htm,0000054175,NOT IN LIST
3445,152,ADVANTAGE CAPITAL DEVELOPMENT CORP,[text] [html],1-E,09/20/2004,1887,/Archives/edgar/data/54175/999999999705022988/9999999997-05-022988-index.htm,0000054175,NOT IN LIST
3446,152,ADVANTAGE TECHNOLOGIES INC,[text] [html],RW,04/04/2000,2482,/Archives/edgar/data/1096845/0001025894-00-000099-index.htm,0001096845,NOT IN LIST
3447,152,ADVEN INC,[text] [html],8-K,09/15/2004,104306,/Archives/edgar/data/802206/000101376204001006/0001013762-04-001006-index.htm,0000802206,NOT IN LIST
3448,152,ADVEN INC,[text] [html],10QSB,08/19/2004,46742,/Archives/edgar/data/802206/000101376204000921/0001013762-04-000921-index.htm,0000802206,NOT IN LIST
3449,152,ADVEN INC,[text] [html],NT 10-Q,08/16/2004,8383,/Archives/edgar/data/802206/000101376204000883/0001013762-04-000883-index.htm,0000802206,NOT IN LIST
3450,152,ADVEN INC,[text] [html],10QSB,05/21/2004,44080,/Archives/edgar/data/802206/000101376204000617/0001013762-04-000617-index.htm,0000802206,NOT IN LIST
3451,152,ADVEN INC,[text] [html],NT 10-Q,05/17/2004,8028,/Archives/edgar/data/802206/000101376204000568/0001013762-04-000568-index.htm,0000802206,NOT IN LIST
3452,152,ADVEN INC,[text] [html],S-8,04/23/2004,26176,/Archives/edgar/data/802206/000101376204000456/0001013762-04-000456-index.htm,0000802206,NOT IN LIST
3453,152,ADVEN INC,[text] [html],10KSB,04/07/2004,90662,/Archives/edgar/data/802206/000101376204000417/0001013762-04-000417-index.htm,0000802206,NOT IN LIST
3454,152,ADVEN INC,[text] [html],8-K/A,04/01/2004,65026,/Archives/edgar/data/802206/000101376204000409/0001013762-04-000409-index.htm,0000802206,NOT IN LIST
3455,152,ADVEN INC,[text] [html],NT 10-K,03/31/2004,8898,/Archives/edgar/data/802206/000101376204000405/0001013762-04-000405-index.htm,0000802206,NOT IN LIST
3456,152,ADVEN INC,[text] [html],8-K/A,03/19/2004,38280,/Archives/edgar/data/802206/000101376204000348/0001013762-04-000348-index.htm,0000802206,NOT IN LIST
3457,152,ADVEN INC,[text] [html],8-K,01/21/2004,55704,/Archives/edgar/data/802206/000107261304000062/0001072613-04-000062-index.htm,0000802206,NOT IN LIST
3458,152,ADVEN INC,[text] [html],4,01/16/2004,5408,/Archives/edgar/data/802206/000107261304000034/0001072613-04-000034-index.htm,0000802206,NOT IN LIST
3459,152,ADVEN INC,[text] [html],4,11/13/2003,4279,/Archives/edgar/data/802206/000107261303001805/0001072613-03-001805-index.htm,0000802206,NOT IN LIST
3460,152,ADVEN INC,[text] [html],10-Q,11/10/2003,29642,/Archives/edgar/data/802206/000107261303001767/0001072613-03-001767-index.htm,0000802206,NOT IN LIST
3461,152,ADVEN INC,[text] [html],10-Q,08/12/2003,29848,/Archives/edgar/data/802206/000107261303001339/0001072613-03-001339-index.htm,0000802206,NOT IN LIST
3462,152,ADVEN INC,[text] [html],10-Q,05/14/2003,28037,/Archives/edgar/data/802206/000107261303000800/0001072613-03-000800-index.htm,0000802206,NOT IN LIST
3463,152,ADVEN INC,[text] [html],10-K/A,05/09/2003,65129,/Archives/edgar/data/802206/000107261303000765/0001072613-03-000765-index.htm,0000802206,NOT IN LIST
3464,152,ADVEN INC,[text] [html],10-K,03/31/2003,54833,/Archives/edgar/data/802206/000107261303000512/0001072613-03-000512-index.htm,0000802206,NOT IN LIST
3465,152,ADVEN INC,[text] [html],10-Q,11/12/2002,23198,/Archives/edgar/data/802206/000107261302001668/0001072613-02-001668-index.htm,0000802206,NOT IN LIST
3466,152,ADVEN INC,[text] [html],10-Q,08/12/2002,21242,/Archives/edgar/data/802206/000107261302001249/0001072613-02-001249-index.htm,0000802206,NOT IN LIST
3467,152,ADVEN INC,[text] [html],10QSB,05/14/2002,17490,/Archives/edgar/data/802206/000107261302000786/0001072613-02-000786-index.htm,0000802206,NOT IN LIST
3468,152,ADVEN INC,[text] [html],10-K,03/29/2002,56730,/Archives/edgar/data/802206/000107261302000532/0001072613-02-000532-index.htm,0000802206,NOT IN LIST
3469,152,ADVEN INC,[text] [html],10-Q,11/14/2001,31010,/Archives/edgar/data/802206/000107261301501126/0001072613-01-501126-index.htm,0000802206,NOT IN LIST
3470,152,ADVEN INC,[text] [html],10-Q,08/10/2001,32820,/Archives/edgar/data/802206/000107261301500766/0001072613-01-500766-index.htm,0000802206,NOT IN LIST
3471,152,ADVEN INC,[text] [html],10-Q,05/15/2001,29612,/Archives/edgar/data/802206/000107261301500573/0001072613-01-500573-index.htm,0000802206,NOT IN LIST
3472,152,ADVEN INC,[text] [html],10-K,03/26/2001,47536,/Archives/edgar/data/802206/000080220601000001/0000802206-01-000001-index.htm,0000802206,NOT IN LIST
3473,152,ADVEN INC,[text] [html],10-Q,11/15/2000,24511,/Archives/edgar/data/802206/000080220600000004/0000802206-00-000004-index.htm,0000802206,NOT IN LIST
3474,152,ADVEN INC,[text] [html],10-Q,08/15/2000,25461,/Archives/edgar/data/802206/000080220600000003/0000802206-00-000003-index.htm,0000802206,NOT IN LIST
3475,152,ADVEN INC,[text] [html],10-Q,05/12/2000,46121,/Archives/edgar/data/802206/0000802206-00-000002-index.htm,0000802206,NOT IN LIST
3476,152,ADVEN INC,[text] [html],10-K,03/31/2000,49790,/Archives/edgar/data/802206/0000802206-00-000001-index.htm,0000802206,NOT IN LIST
3477,152,ADVEN INC,[text] [html],10-Q,11/15/1999,46081,/Archives/edgar/data/802206/0000802206-99-000005-index.htm,0000802206,NOT IN LIST
3478,152,ADVEN INC,[text] [html],10-Q,08/16/1999,46066,/Archives/edgar/data/802206/0000802206-99-000004-index.htm,0000802206,NOT IN LIST
3479,152,ADVEN INC,[text] [html],10-Q,06/15/1999,46070,/Archives/edgar/data/802206/0000802206-99-000003-index.htm,0000802206,NOT IN LIST
3480,152,ADVENT INTERNATIONAL CORP/MA,[text] [html],SC 13G/A,10/24/2018,102660,/Archives/edgar/data/1034196/000119312518306420/0001193125-18-306420-index.htm,0001034196,NOT IN LIST
3481,152,ADVENT INTERNATIONAL CORP/MA,[text] [html],SC 13D/A,09/10/2018,119632,/Archives/edgar/data/1034196/000119312518270080/0001193125-18-270080-index.htm,0001034196,NOT IN LIST
3482,152,ADVENT INTERNATIONAL CORP/MA,[text] [html],SC 13G,06/01/2018,93099,/Archives/edgar/data/1034196/000119312518181623/0001193125-18-181623-index.htm,0001034196,NOT IN LIST
3483,152,ADVISORY RESEARCH ENERGY FUND LP,[text] [html],SC 13G,09/21/2009,11030,/Archives/edgar/data/1322311/000132231109000004/0001322311-09-000004-index.htm,0001322311,NOT IN LIST
3484,152,ADYNS GEORGE,[text] [html],4,03/24/2015,6084,/Archives/edgar/data/1629638/000107878215000424/0001078782-15-000424-index.htm,0001552743,NOT IN LIST
3485,152,Aedan Financial Corp,[text] [html],NT 10-Q,11/14/2019,30598,/Archives/edgar/data/1709587/000121390019023343/0001213900-19-023343-index.htm,0001709587,NOT IN LIST
3486,152,Aedan Financial Corp,[text] [html],10-Q,08/19/2019,1086527,/Archives/edgar/data/1709587/000121390019016254/0001213900-19-016254-index.htm,0001709587,NOT IN LIST
3487,152,Aedan Financial Corp,[text] [html],NT 10-Q,08/14/2019,30050,/Archives/edgar/data/1709587/000121390019015619/0001213900-19-015619-index.htm,0001709587,NOT IN LIST
3488,152,Aedan Financial Corp,[text] [html],UPLOAD,08/07/2019,45715,/Archives/edgar/data/1709587/000000000019012158/0000000000-19-012158-index.htm,0001709587,NOT IN LIST
3489,152,Aedan Financial Corp,[text] [html],8-K,08/01/2019,20448,/Archives/edgar/data/1709587/000121390019014254/0001213900-19-014254-index.htm,0001709587,NOT IN LIST
3490,152,Aedan Financial Corp,[text] [html],10-K/A,08/01/2019,1295659,/Archives/edgar/data/1709587/000121390019014347/0001213900-19-014347-index.htm,0001709587,NOT IN LIST
3491,152,Aedan Financial Corp,[text] [html],UPLOAD,07/12/2019,50893,/Archives/edgar/data/1709587/000000000019011086/0000000000-19-011086-index.htm,0001709587,NOT IN LIST
3492,152,Aedan Financial Corp,[text] [html],10-Q,05/13/2019,1072277,/Archives/edgar/data/1709587/000121390019008417/0001213900-19-008417-index.htm,0001709587,NOT IN LIST
3493,152,Aedan Financial Corp,[text] [html],10-K,03/20/2019,1297318,/Archives/edgar/data/1709587/000121390019004553/0001213900-19-004553-index.htm,0001709587,NOT IN LIST
3494,152,Aedan Financial Corp,[text] [html],8-K,03/01/2019,17473,/Archives/edgar/data/1709587/000121390019003381/0001213900-19-003381-index.htm,0001709587,NOT IN LIST
3495,152,Aedan Financial Corp,[text] [html],10-Q/A,02/12/2019,1025093,/Archives/edgar/data/1709587/000121390019002198/0001213900-19-002198-index.htm,0001709587,NOT IN LIST
3496,152,Aedan Financial Corp,[text] [html],10-Q,11/20/2018,997077,/Archives/edgar/data/1709587/000121390018016252/0001213900-18-016252-index.htm,0001709587,NOT IN LIST
3497,152,Aedan Financial Corp,[text] [html],NT 10-Q,11/14/2018,30077,/Archives/edgar/data/1709587/000121390018015739/0001213900-18-015739-index.htm,0001709587,NOT IN LIST
3498,152,Aedan Financial Corp,[text] [html],10-Q,08/08/2018,1054381,/Archives/edgar/data/1709587/000121390018010443/0001213900-18-010443-index.htm,0001709587,NOT IN LIST
3499,152,Aedan Financial Corp,[text] [html],8-K,08/07/2018,27782,/Archives/edgar/data/1709587/000121390018010342/0001213900-18-010342-index.htm,0001709587,NOT IN LIST
3500,152,Aedan Financial Corp,[text] [html],8-K,06/20/2018,635676,/Archives/edgar/data/1709587/000121390018007931/0001213900-18-007931-index.htm,0001709587,NOT IN LIST
3501,152,Aedan Financial Corp,[text] [html],10-Q,05/15/2018,45509,/Archives/edgar/data/1709587/000102143218000161/0001021432-18-000161-index.htm,0001709587,NOT IN LIST
3502,152,Aedan Financial Corp,[text] [html],D,04/26/2018,5935,/Archives/edgar/data/1709587/000121390018005002/0001213900-18-005002-index.htm,0001709587,NOT IN LIST
3503,152,Aedan Financial Corp,[text] [html],4,04/24/2018,4493,/Archives/edgar/data/1709587/000102143218000140/0001021432-18-000140-index.htm,0001450604,NOT IN LIST
3504,152,Aedan Financial Corp,[text] [html],4,04/24/2018,4505,/Archives/edgar/data/1709587/000102143218000141/0001021432-18-000141-index.htm,0001084458,NOT IN LIST
3505,152,Aedan Financial Corp,[text] [html],SC 13G/A,04/24/2018,8233,/Archives/edgar/data/1709587/000102143218000142/0001021432-18-000142-index.htm,0001084458,NOT IN LIST
3506,152,Aedan Financial Corp,[text] [html],SC 13G/A,04/24/2018,8220,/Archives/edgar/data/1709587/000102143218000143/0001021432-18-000143-index.htm,0001450604,NOT IN LIST
3507,152,Aedan Financial Corp,[text] [html],3,04/24/2018,3521,/Archives/edgar/data/1709587/000102143218000148/0001021432-18-000148-index.htm,0001709587,NOT IN LIST
3508,152,Aedan Financial Corp,[text] [html],3,04/24/2018,3521,/Archives/edgar/data/1709587/000102143218000148/0001021432-18-000148-index.htm,0001709587,NOT IN LIST
3509,152,Aedan Financial Corp,[text] [html],3,04/24/2018,3544,/Archives/edgar/data/1709587/000102143218000149/0001021432-18-000149-index.htm,0001709587,NOT IN LIST
